MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
3609963,2013,Slope #2,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,S & J Coal Mine,"15 Motter Drive, Pine Grove, PA 17963", ,Appalachia Northern,19185,11,21849,9.86188400268
3602773,2013,Shaw,Pennsylvania (Bituminous),Somerset,Active,Surface,Contractor,Mine and Preparation Plant,Rosebud Mining Company,"1117 Shaw Mines Road, Meyersdale, PA 15552", ,Appalachia Northern,164336,25,52035,12.0096683914
3603328,2013,Mine No 1,Pennsylvania (Bituminous),Somerset,Temporarily closed,Surface,Operating Subsidiary,Mine only,"Pbs Coals, Inc.","1576 Stoystown Rd P.O. Box 260, Friedens, PA 15541", ,Appalachia Northern,108484,60,116811,11.5943579757
3606438,2013,Hoffman No 1,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Hoffman Mining Inc,"P.O. Box 130, Friedens, PA 15541", ,Appalachia Northern,208301,29,70150,12.246739428
3607341,2013,Acosta Mine,Pennsylvania (Bituminous),Somerset,Temporarily closed,Surface,Independent Producer Operator,Mine only,Falls Creek Energy Company Inc,"568 Silvis Hollow Rd, Kittanning, PA 16201", ,Appalachia Northern,29998,6,12617,10.3088859918
3607928,2013,Fieg Bros Coal Co.,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Fieg Bros Coal Co.,"3070 Stoystown Rd, Stoystown, PA 15563", ,Appalachia Northern,106765,19,36108,11.5783854364
3608083,2013,Joepa,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Rosebud Mining Company,"1117 Shaw Mines Road, Meyersdale, PA 15552", ,Appalachia Northern,110395,19,42861,11.6118201219
3608497,2013,Somerset Co Surface,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650", ,Appalachia Northern,19610,4,6508,9.88379491919
3608501,2013,Mountaineer #1,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Mountaineer Mining Corporation,"1010 Garrett Shortcut Rd, Berlin, PA 15530", ,Appalachia Northern,51664,12,19939,10.852516493
3608508,2013,Barbara #2 Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Roxcoal, Inc","P.O. Box 149, Friedens, PA 15541", ,Appalachia Northern,59689,49,90167,10.9969030278
3608571,2013,Sarah,Pennsylvania (Bituminous),Somerset,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541", ,Appalachia Northern,31450,21,40967,10.3561542621
3608672,2013,Marquise Strips,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Marquise Mining Corporation,"P.O. Box 338, Blairsville, PA 15717", ,Appalachia Northern,21505,4,7199,9.97604074522
3608746,2013,Quecreek #1 Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Operating Subsidiary,Mine only,"Roxcoal, Inc.","P.O. Box 260, Friedens, PA 15541", ,Appalachia Northern,312558,111,227940,12.6525453309
3609131,2013,Sherpa Mining,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,"Sherpa Mining Contractors, Inc","337 Benny Road, Hooversville, PA 15936", ,Appalachia Northern,106155,17,38386,11.5726555692
3609198,2013,3166,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249", ,Appalachia Northern,23610,3,5760,10.0694256301
3609260,2013,Roytown Deep Mine,Pennsylvania (Bituminous),Somerset,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541", ,Appalachia Northern,55217,25,51887,10.9190261559
3609371,2013,Mine 78,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,728142,78,191775,13.4982513631
3609549,2013,Kimberly Run,Pennsylvania (Bituminous),Somerset,Active,Underground,Contractor,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541", ,Appalachia Northern,652325,205,449496,13.388298183
3609881,2013,Greathouse,Pennsylvania (Bituminous),Somerset,Active,Surface,Operating Subsidiary,Mine only,"Coal Loaders, Inc.","210 East Main Street, Ligonier, PA 15658", ,Appalachia Northern,37122,8,16190,10.5219650648
3609888,2013,Wilson Creek Surface Mines,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Wilson Creek Energy Llc,"609 Georgian Place, Somerset, PA 15501", ,Appalachia Northern,106896,19,35398,11.5796116782
3609939,2013,Brubaker Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Lct Energy, Lp","938 Mt. Airy Drive Ste 200, Johnstown, PA 15904", ,Appalachia Northern,323533,72,163471,12.687056397
3609956,2013,3139,Pennsylvania (Bituminous),Somerset,Temporarily closed,Surface,Independent Producer Operator,Mine only,E E & S Auger Mining Inc,"687 Ambrose Road, Home, PA 15747", ,Appalachia Northern,5871,3,1368,8.67778025606
3609974,2013,Cass #1 Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Lct Energy, Lp","938 Mt. Airy Drive, Suite 200, Johnstown, PA 15905", ,Appalachia Northern,6100,3,1705,8.71604405016
3610041,2013,North Fork,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Ak Coal Resources, Inc.","1134 Stoystown Road, Friedens, PA 15541", ,Appalachia Northern,69697,33,61819,11.1519125542
4609019,2013,Auger No 5,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,"Second Shift Mining, Inc.","160 Hickory Grove Church Road, Mt. Nebo, WV 26679", ,Appalachia Northern,10345,3,499,9.24425859018
4609040,2013,Auger 4,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,"Second Shift Mining, Inc.","160 Hickory Grove Church Road, Mt. Nebo, WV 26679", ,Appalachia Northern,2780,4,1621,7.93020620668
3609819,2013,K & A Strips,Pennsylvania (Bituminous),Venango,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,K & A Mining,"389 Irishtown Road, Grove City, PA 16127", ,Appalachia Northern,28307,4,5380,10.2508644029
3607416,2013,Enlow Fork Mine,Pennsylvania (Bituminous),Washington,Active,Underground,Operating Subsidiary,Mine only,Consol Pennsylvania Coal Compa,"2041 Pleasant Grove Road, Claysville, PA 15323", ,Appalachia Northern,10111722,728,1788644,16.1292059029
3609226,2013,Neiswonger Mines,Pennsylvania (Bituminous),Washington,Active,Surface,Independent Producer Operator,Mine only,Neiswonger Construction Inc.,"17592 Rt 322, Strattanville, PA 16258", ,Appalachia Northern,194393,23,41364,12.1776371621
3609597,2013,Washington County Strips,Pennsylvania (Bituminous),Washington,Active,Surface,Independent Producer Operator,Mine only,Amerikohl Mining Inc,"1384 State Route 711, Stahlstown, PA 15687", ,Appalachia Northern,365588,20,39789,12.8092622953
3609879,2013,Lounder Mine & Bare #2 Mine,Pennsylvania (Bituminous),Washington,Active,Surface,Independent Producer Operator,Mine only,S & K Energy Inc.,"P.O. Box 24, Burgettstown, PA 15021", ,Appalachia Northern,98968,15,40524,11.5025518445
3605104,2013,Mc Broom,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Independent Producer Operator,Mine only,V P Smith Co Inc,"257 Derry Lane, Blairsville, PA 15717", ,Appalachia Northern,1516,1,530,7.3238305662
3606753,2013,Coal Loaders-Derry Tipple,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Operating Subsidiary,Mine only,Coal Loaders Incorporate,"P.O. Box 556, Ligonier, PA 15658", ,Appalachia Northern,103957,16,34653,11.5517326311
3608517,2013,"Adc, Inc Pit 008",Pennsylvania (Bituminous),Westmoreland,Active,Surface,Independent Producer Operator,Mine only,Gary Gioia Coal Co.,"319 Karen Dr, Elizabeth, PA 15037", ,Appalachia Northern,16938,3,4289,9.73731489748
3609057,2013,Shearer  Mine,Pennsylvania (Bituminous),Westmoreland,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Albert F. Stiffler,"141 Locust Road, Normalville, PA 15469", ,Appalachia Northern,13510,6,6551,9.51118543095
3609175,2013,Kellar #1,Pennsylvania (Bituminous),Westmoreland,Temporarily closed,Surface,Independent Producer Operator,Mine only,Kellar Augering Inc,"11976 Route 954 Highway North, Creekside, PA 15732", ,Appalachia Northern,10917,3,2611,9.29807648628
3609275,2013,Bertovich Surface Mine,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Independent Producer Operator,Mine only,David L Patterson Jr,"12 Short Cut Road, Smithfield, PA 15478", ,Appalachia Northern,21548,3,3723,9.9780382838
3610009,2013,Kingston West,Pennsylvania (Bituminous),Westmoreland,Active,Underground,Independent Producer Operator,Mine only,C & D Coal Company Llc,"200 Chestnut Ridge Road, Latrobe, PA 15650", ,Appalachia Northern,15344,12,7129,9.63847979712
4003275,2013,Tn Mine 3,Tennessee,Anderson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Premium Coal Company Inc,"302 S. Jefferson St., Roanoke, VA 24011", ,Appalachia Central,33064,19,40080,10.4062003562
4003376,2013,Premium Coal Highwall Miner,Tennessee,Anderson,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Premium Coal Company, Inc.","5957 Windswept Blvd., Wise, VA 24293", ,Appalachia Central,18250,3,2227,9.81192035901
1518765,2013,Hwm #2,Tennessee,Campbell,"Active, men working, not producing",Surface,Contractor,Mine only,"Kopper Glo Mining, Llc","1197 Rock Cr Ridge Road, Clairfield, TN 37715", ,Appalachia Central,31883,6,6735,10.3698282314
4002750,2013,Rex Mine No.1,Tennessee,Campbell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Tiacme, Llc","5289 Stinking Creek Road, Pioneer, TN 37847", ,Appalachia Central,959,6,10018,6.86589107488
4003143,2013,S & H # 10,Tennessee,Campbell,Temporarily closed,Underground,Independent Producer Operator,Mine only,"S & H Mining, Inc.","302 S. Jefferson St., Roanoke, VA 24011", ,Appalachia Central,48193,21,40891,10.7829690613
4003338,2013,White Oak Job,Tennessee,Campbell,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Mountainside Coal Inc,"7692 S. Hwy 25w, Williamsburg, KY 40769", ,Appalachia Central,37301,24,29249,10.5267754149
4003392,2013,Davis Creek Strip,Tennessee,Campbell,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Tackett Creek Mining, Inc.","111 Mill Creek Road, Pathfork, KY 40863", ,Appalachia Central,51020,19,26345,10.8399729917
4003273,2013,Watson Branch,Tennessee,Claiborne,Active,Underground,Independent Producer Operator,Mine only,"Solid Fuel, Inc.","P.O. Box 276, Middlesboro, KY 40965", ,Appalachia Central,43371,23,33300,10.677546294
4003351,2013,Straight Creek Surface Mine #1,Tennessee,Claiborne,Active,Surface,Independent Producer Operator,Mine only,Tackett Creek Mining Inc,"111 Mill Creek Road, Pathfork, KY 40863", ,Appalachia Central,22779,18,15473,10.0335943379
4003365,2013,Double Mountain Mine,Tennessee,Claiborne,Active,Underground,Independent Producer Operator,Mine only,"Kopper Glo Mining, Llc","P.O. Box 203, Clairfield, TN 37715", ,Appalachia Central,638396,91,218030,13.3667140594
